                        1              2.34183e+06              2.34183e+06                        0
                        2              2.29015e+06              2.31599e+06                  18271.6
                        3              2.24476e+06              2.29225e+06                  22896.7
                        4              2.21482e+06              2.27289e+06                    23999
                        5              2.27929e+06              2.27417e+06                  19233.3
                        6              2.40203e+06              2.29548e+06                  25205.9
                        7              2.38717e+06              2.30858e+06                  24775.5
                        8              2.33972e+06              2.31247e+06                  21982.2
                        9              2.29298e+06              2.31031e+06                  19646.1
                       10              2.29582e+06              2.30886e+06                  17734.8
                       11              2.22264e+06              2.30102e+06                  17770.3
                       12              2.30603e+06              2.30144e+06                  16294.4
                       13              2.26234e+06              2.29843e+06                    15316
                       14              2.27801e+06              2.29697e+06                  14291.3
                       15              2.27161e+06              2.29528e+06                  13438.2
                       16               2.3361e+06              2.29783e+06                  12838.1
                       17              2.29945e+06              2.29793e+06                  12083.3
                       18              2.33482e+06              2.29998e+06                  11584.6
                       19              2.30952e+06              2.30048e+06                  10985.7
                       20              2.36349e+06              2.30363e+06                  10878.8
