0         144.01              0
1        144.038      0.0278376
2        144.086      0.0512325
3         144.16      0.0819795
4        144.264       0.122287
5        144.612              0
6        144.947       0.335675
7        145.393       0.486119
8        145.988       0.687495
9        146.778       0.952195
10         146.88              0
11        147.599       0.719304
12        147.391       0.464483
13        148.167       0.842762
14        148.586       0.775224
15        143.461              0
16        144.893        1.43156
17        144.793       0.832491
18         145.15       0.688569
19        145.335       0.564642
20        145.691       0.582234
21        145.931       0.547619
22        145.946       0.474473
23        146.082       0.439963
24        146.293       0.446435
25         146.48       0.445116
26         146.66        0.44468
27        146.874        0.46119
28        147.098       0.482252
29        147.198       0.460026
30        147.434       0.490611
31         147.73       0.547916
32        147.933       0.555185
33        148.116       0.556091
34        148.301       0.559101
35        148.297       0.531827
36        148.459       0.532053
37        148.629       0.536173
38        148.771        0.53277
39        148.932       0.535679
40        148.991       0.518047
41        149.008       0.498774
42        149.018       0.480726
43          149.1       0.471118
44        149.187       0.463319
45        149.124       0.452442
46         149.16       0.439502
47         149.19       0.427036
48        149.142       0.417043
49        149.118       0.405662
50        149.117       0.394233
51        149.081        0.38511
52        149.057        0.37566
53        149.017       0.368008
54        148.975       0.361172
55         148.91       0.358256
56        148.846       0.355409
57        148.851       0.347091
58        148.856       0.339143
59        148.908       0.335567
60        148.955       0.331535
61         148.97       0.324755
62        148.979       0.318034
63        149.094       0.332001
64        149.224       0.350378
65        149.344       0.363664
66        149.398       0.360751
67        149.492        0.36618
68        149.545       0.363151
69        149.636       0.368099
70        149.699       0.366784
71        149.774       0.368064
72        149.894       0.381228
73        149.964       0.381081
74        150.021       0.379041
75        150.106       0.382314
76        150.144       0.377979
77        150.147       0.371948
78        150.177       0.367319
79        150.217       0.363795
80        150.272       0.362367
81        150.325       0.360879
82        150.382       0.360159
83        150.449       0.361114
84        150.528       0.364591
85        150.596       0.365825
86        150.671       0.368279
87        150.759       0.373722
88         150.82       0.373713
89        150.887       0.374652
90        150.979       0.381084
91         151.06       0.384627
92        151.127       0.385656
93        151.177       0.384005
94        151.217       0.381224
95        151.246       0.377588
96        151.212       0.374431
97        151.243       0.371148
98        151.263       0.367274
99        151.294       0.364234
100        151.342       0.363201
101        151.389       0.361997
102        151.431       0.360271
103        151.454       0.356958
104         151.48       0.353944
105        151.529       0.353385
106        151.582        0.35351
107        151.599        0.35011
108        151.642       0.349097
109        151.673       0.346743
110        151.706       0.344757
111        151.735       0.342399
112        151.762       0.339967
113        151.767       0.336546
114         151.78       0.333436
