                        1             -1.49088e-20             -1.49088e-20                        0
                        2             -1.49075e-20             -1.49081e-20               4.3276e-25
                        3             -1.49051e-20             -1.49071e-20               8.7539e-25
                        4             -1.49062e-20             -1.49069e-20              6.88994e-25
                        5             -1.49098e-20             -1.49075e-20              7.60453e-25
                        1             -1.18729e-20             -1.18729e-20                        0
                        2             -1.18722e-20             -1.18725e-20              2.66969e-25
                        3             -1.18717e-20             -1.18723e-20              2.88199e-25
                        4             -1.18768e-20             -1.18734e-20              1.00217e-24
                        5             -1.18738e-20             -1.18735e-20              8.05921e-25
                        1             -1.24106e-20             -1.24106e-20                        0
                        2             -1.24113e-20             -1.24109e-20              2.69046e-25
                        3              -1.2408e-20               -1.241e-20              8.21567e-25
                        4             -1.24089e-20             -1.24097e-20              6.60185e-25
                        5             -1.24097e-20             -1.24097e-20              5.28187e-25
                        1              -1.2358e-20              -1.2358e-20                        0
                        2             -1.23537e-20             -1.23559e-20              1.54302e-24
                        3             -1.23585e-20             -1.23567e-20              1.24872e-24
                        4             -1.23546e-20             -1.23562e-20              1.04403e-24
                        5             -1.23562e-20             -1.23562e-20              8.35258e-25
                        6             -1.23588e-20             -1.23566e-20               8.0398e-25
                        7              -1.2356e-20             -1.23565e-20              6.93771e-25
                        8             -1.23524e-20              -1.2356e-20               7.7935e-25
                        9              -1.2359e-20             -1.23564e-20              7.60892e-25
                       10              -1.2356e-20             -1.23563e-20              6.85647e-25
                       11             -1.23556e-20             -1.23563e-20              6.26384e-25
                       12             -1.23552e-20             -1.23562e-20              5.80207e-25
                       13             -1.23548e-20             -1.23561e-20               5.4453e-25
                       14             -1.23556e-20              -1.2356e-20              5.06799e-25
                       15             -1.23558e-20              -1.2356e-20              4.73313e-25
                       16             -1.23565e-20              -1.2356e-20              4.44785e-25
                       17             -1.23571e-20             -1.23561e-20              4.23324e-25
                       18             -1.23552e-20             -1.23561e-20              4.02685e-25
                       19             -1.23558e-20              -1.2356e-20              3.81708e-25
                       20             -1.23545e-20              -1.2356e-20              3.70509e-25
