                        1                  67.6953                  67.6953                        0
                        2                  66.6531                  67.1742                 0.368502
                        3                  66.4881                  66.9455                 0.308586
                        4                  66.0971                  66.7334                 0.295476
                        5                  68.4359                  67.0739                 0.385524
                        1                  144.863                  144.863                        0
                        2                  142.734                  143.799                 0.752731
                        3                  145.065                  144.221                 0.608741
                        4                  140.819                   143.37                 0.866487
                        5                  145.681                  143.832                 0.807036
                        1                  131.558                  131.558                        0
                        2                  130.559                  131.058                 0.353171
                        3                   128.53                  130.215                 0.727335
                        4                  129.504                  130.038                 0.566808
                        5                  129.153                  129.861                 0.480258
                        1                  131.262                  131.262                        0
                        2                  131.396                  131.329                0.0474984
                        3                  132.405                  131.688                 0.294747
                        4                  130.302                  131.341                  0.37266
                        5                  132.459                  131.565                 0.358998
                        6                  130.477                  131.384                 0.341903
                        7                  131.848                   131.45                 0.299426
                        8                  132.037                  131.523                 0.270841
                        9                  131.404                   131.51                  0.24107
                       10                  130.436                  131.403                 0.239703
                       11                  132.003                  131.457                 0.224044
                       12                  131.962                  131.499                 0.209283
                       13                  130.317                  131.408                 0.212026
                       14                  131.608                  131.423                  0.19736
                       15                  132.214                  131.475                 0.191121
                       16                  131.323                  131.466                 0.179412
                       17                  131.145                  131.447                 0.169848
                       18                  131.548                  131.453                 0.160505
                       19                  130.951                  131.426                 0.154209
                       20                  132.089                  131.459                 0.150021
