                        0                        0                        0
                0.0230664                        0                        0
                0.0461329                        0                        0
                0.0691993                        0                        0
                0.0922657                        0                        0
                 0.115332                        0                        0
                 0.138399                        0                        0
                 0.161465                        0                        0
                 0.184531                        0                        0
                 0.207598                        0                        0
                 0.230664                        0                        0
                 0.253731                        0                        0
                 0.276797                        0                        0
                 0.299864                        0                        0
                  0.32293                        0                        0
                 0.345996                        0                        0
                 0.369063                        0                        0
                 0.392129                        0                        0
                 0.415196                        0                        0
                 0.438262                        0                        0
                 0.461329                        0                        0
                 0.484395                        0                        0
                 0.507461                        0                        0
                 0.530528                        0                        0
                 0.553594                        0                        0
                 0.576661                        0                        0
                 0.599727                        0                        0
                 0.622794                        0                        0
                  0.64586                        0                        0
                 0.668926                        0                        0
                 0.691993                        0                        0
                 0.715059                        0                        0
                 0.738126                        0                        0
                 0.761192                        0                        0
                 0.784259                        0                        0
                 0.807325                        0                        0
                 0.830391                        0                        0
                 0.853458                        0                        0
                 0.876524                        0                        0
                 0.899591               0.00307821              0.000495675
                 0.922657                0.0503098               0.00236753
                 0.945724                 0.309765               0.00517595
                  0.96879                  1.04795               0.00957827
                 0.991856                  2.28823                0.0123146
                  1.01492                  3.64375                0.0158696
                  1.03799                  4.57641                0.0179511
                  1.06106                  4.81809                0.0161436
                  1.08412                  4.45389                0.0183503
                  1.10719                  3.61063                0.0130029
                  1.13026                  2.66948                0.0127322
                  1.15332                  1.83962                0.0120223
                  1.17639                   1.1641               0.00940183
                  1.19945                 0.680443               0.00819396
                  1.22252                 0.363995               0.00498931
                  1.24559                 0.184614               0.00434562
                  1.26865                0.0922442                0.0032057
                  1.29172                 0.052779               0.00129855
                  1.31479                0.0405924               0.00190497
                  1.33785                0.0676839               0.00238248
                  1.36092                 0.117598               0.00330033
                  1.38399                 0.204492               0.00414451
                  1.40705                 0.326628               0.00326652
                  1.43012                 0.459321               0.00698474
                  1.45319                 0.629485               0.00708915
                  1.47625                 0.775904               0.00542647
                  1.49932                 0.893107               0.00572776
                  1.52238                 0.928418               0.00898904
                  1.54545                 0.902886               0.00789069
                  1.56852                 0.794109               0.00678552
                  1.59158                 0.652631               0.00574805
                  1.61465                 0.483521               0.00477336
                  1.63772                  0.33317               0.00343198
                  1.66078                 0.230714               0.00285206
                  1.68385                  0.19422               0.00354996
                  1.70692                 0.272273               0.00385281
                  1.72998                 0.445968               0.00463315
                  1.75305                 0.764373               0.00779687
                  1.77612                  1.21303               0.00923194
                  1.79918                  1.72658               0.00833344
                  1.82225                  2.23016                0.0105253
                  1.84531                  2.56262                 0.010552
                  1.86838                  2.69959               0.00967384
                  1.89145                  2.51836                0.0131771
                  1.91451                  2.16257                0.0098012
                  1.93758                  1.68592               0.00890485
                  1.96065                  1.22023               0.00696159
                  1.98371                 0.812724               0.00543924
                  2.00678                 0.564089               0.00383972
                  2.02985                 0.458286                0.0048987
                  2.05291                 0.480508                0.0048961
                  2.07598                 0.603013               0.00429587
                  2.09905                 0.758886               0.00366074
                  2.12211                 0.896687               0.00631629
                  2.14518                 0.978024               0.00593183
                  2.16824                 0.991826               0.00604781
                  2.19131                 0.923587               0.00622389
                  2.21438                 0.797897               0.00494194
                  2.23744                 0.663657               0.00398464
                  2.26051                  0.58792               0.00552354
                  2.28358                 0.594851               0.00574984
