                        1              2.92897e-21              2.92897e-21                        0
                        2              2.92786e-21              2.92841e-21               3.9099e-25
                        3              2.92779e-21              2.92821e-21              3.10705e-25
                        4              2.92764e-21              2.92806e-21              2.63126e-25
                        5               2.9278e-21              2.92801e-21              2.15835e-25
                        1               2.4947e-21               2.4947e-21                        0
                        2               2.4949e-21               2.4948e-21              7.21608e-26
                        3              2.49471e-21              2.49477e-21              5.45252e-26
                        4              2.49501e-21              2.49483e-21              6.65615e-26
                        5              2.49486e-21              2.49483e-21              5.34649e-26
                        1              2.44769e-21              2.44769e-21                        0
                        2              2.44756e-21              2.44762e-21               4.6148e-26
                        3              2.44752e-21              2.44759e-21              4.05558e-26
                        4              2.44764e-21               2.4476e-21              3.25438e-26
                        5              2.44766e-21              2.44761e-21              2.76928e-26
                        1              2.52017e-21              2.52017e-21                        0
                        2              2.52009e-21              2.52013e-21                2.698e-26
                        3              2.52014e-21              2.52013e-21              1.81868e-26
                        4              2.52026e-21              2.52016e-21              2.96899e-26
                        5              2.52012e-21              2.52015e-21              2.50857e-26
                        6              2.52034e-21              2.52019e-21              3.53471e-26
                        7              2.52017e-21              2.52018e-21              3.03974e-26
                        8              2.52006e-21              2.52017e-21              3.02861e-26
                        9               2.5202e-21              2.52017e-21              2.71797e-26
                       10              2.51997e-21              2.52015e-21               3.1062e-26
                       11              2.51978e-21              2.52012e-21              4.29047e-26
                       12              2.51962e-21              2.52008e-21              5.56717e-26
                       13              2.51968e-21              2.52005e-21              5.90486e-26
                       14              2.51991e-21              2.52004e-21              5.56523e-26
                       15              2.51998e-21              2.52003e-21              5.20847e-26
                       16              2.52004e-21              2.52003e-21              4.88347e-26
                       17              2.52001e-21              2.52003e-21              4.59815e-26
                       18              2.51992e-21              2.52003e-21              4.38592e-26
                       19              2.51999e-21              2.52002e-21              4.15897e-26
                       20              2.51999e-21              2.52002e-21              3.95505e-26
