0 -0.455311 0.00745765
1 -0.538715 0.00808944
2 -0.595571 0.00670057
3 -0.64348 0.00765857
4 -0.67423 0.00734428
5 -0.703964 0.00616523
6 -0.722204 0.00465545
7 -0.735278 0.0043594
8 -0.745857 0.00423375
9 -0.756912 0.00399699
10 -0.766628 0.00372176
11 -0.773054 0.00436192
12 -0.776733 0.00434715
13 -0.782032 0.00346305
14 -0.784446 0.00306385
15 -0.786003 0.00318457
16 -0.789073 0.00384075
17 -0.785364 0.00381104
18 -0.787534 0.00382067
19 -0.784868 0.00434179
20 -0.787747 0.00448005
21 -0.792076 0.00459494
22 -0.789143 0.0040527
23 -0.791832 0.00405244
24 -0.795435 0.00386631
25 -0.790607 0.00414251
26 -0.788679 0.00380809
27 -0.785124 0.00331151
28 -0.785268 0.00384578
29 -0.783299 0.00360944
30 -0.780209 0.00417426
31 -0.778956 0.00439648
32 -0.778133 0.0036612
33 -0.780738 0.00304648
34 -0.782012 0.00250375
35 -0.783829 0.00272434
36 -0.78474 0.00258734
37 -0.785455 0.00339407
38 -0.785518 0.00362675
39 -0.783943 0.00371481
40 -0.782259 0.00368425
41 -0.780795 0.00411964
42 -0.778644 0.00379045
43 -0.781653 0.00367015
44 -0.779546 0.00377631
45 -0.776976 0.00362022
46 -0.779202 0.00358298
47 -0.782008 0.00345659
48 -0.782414 0.00358776
49 -0.780851 0.00351925
50 -0.780732 0.00369269
51 -0.785914 0.0036932
52 -0.783798 0.00374303
53 -0.783836 0.00411482
54 -0.782086 0.00474736
55 -0.782362 0.00451984
56 -0.77916 0.00394254
57 -0.777152 0.00434284
58 -0.778713 0.0040818
59 -0.778547 0.00499591
60 -0.778022 0.00553592
61 -0.782511 0.00483535
62 -0.783709 0.00370429
63 -0.786786 0.00350644
64 -0.784089 0.00327814
65 -0.780172 0.00407781
66 -0.776919 0.00369707
67 -0.778338 0.00456384
68 -0.780522 0.00416996
69 -0.780926 0.0042402
70 -0.781078 0.00327256
71 -0.785386 0.00288383
72 -0.782248 0.00363167
73 -0.782887 0.00338221
74 -0.781162 0.00383843
75 -0.782013 0.00417192
76 -0.783153 0.00436239
77 -0.781152 0.00396007
78 -0.780333 0.00397214
79 -0.785164 0.00359736
80 -0.784525 0.00351807
81 -0.785664 0.00369382
82 -0.782322 0.00387088
83 -0.781601 0.00367977
84 -0.783261 0.00331951
85 -0.785587 0.00390771
86 -0.782803 0.00274417
87 -0.784926 0.00286043
88 -0.786992 0.00306326
89 -0.782792 0.00342891
90 -0.786184 0.00312459
91 -0.78262 0.00354832
92 -0.784792 0.00362792
93 -0.781856 0.00413225
94 -0.781721 0.00439195
95 -0.782159 0.00336464
96 -0.777824 0.00345804
97 -0.782062 0.00405225
98 -0.782821 0.00353762
99 -0.782372 0.00358966
100 -0.780625 0.00393375
101 -0.77674 0.00390075
102 -0.775979 0.00382086
103 -0.780008 0.00402803
104 -0.777999 0.00320514
105 -0.774212 0.00397811
106 -0.774055 0.00389637
107 -0.775473 0.00366041
108 -0.776792 0.00333589
109 -0.77311 0.00334304
110 -0.775148 0.00312509
111 -0.774731 0.00276449
112 -0.773583 0.00350119
113 -0.774737 0.00296107
114 -0.772861 0.003478
115 -0.774427 0.00380462
116 -0.776594 0.00341965
117 -0.777567 0.00319963
118 -0.77578 0.00288877
119 -0.775294 0.00326367
120 -0.77538 0.00308075
121 -0.776325 0.0030895
122 -0.776381 0.00358571
123 -0.777672 0.00331717
124 -0.777084 0.00389472
125 -0.779113 0.00388423
126 -0.778848 0.00348959
127 -0.780382 0.00317249
128 -0.779172 0.00293563
129 -0.781957 0.00375157
130 -0.780331 0.00380768
131 -0.776246 0.00309078
132 -0.775886 0.00311187
133 -0.776287 0.00315938
134 -0.781193 0.00341062
135 -0.78175 0.00375215
136 -0.781843 0.00317471
137 -0.781523 0.00252263
138 -0.785041 0.00295142
139 -0.784002 0.00309002
140 -0.783143 0.00285399
141 -0.782655 0.0025578
142 -0.781822 0.00313713
143 -0.782841 0.00346955
144 -0.78471 0.00353486
145 -0.784418 0.00353293
146 -0.782623 0.00385469
147 -0.785486 0.00410046
148 -0.785843 0.00436232
149 -0.78483 0.00372961
150 -0.783668 0.00277573
151 -0.780901 0.00327988
152 -0.780203 0.00306097
153 -0.780795 0.00307107
154 -0.778425 0.00300219
155 -0.782608 0.00312525
156 -0.782733 0.00322759
157 -0.781214 0.00245322
158 -0.782403 0.00289541
159 -0.783215 0.00292304
160 -0.782901 0.00249362
161 -0.785988 0.00317395
162 -0.78323 0.00279353
163 -0.785224 0.00302246
164 -0.783217 0.00300386
165 -0.779777 0.00343755
166 -0.781328 0.0035346
167 -0.781792 0.00341312
168 -0.781428 0.00374846
169 -0.782962 0.00407189
170 -0.78268 0.00327308
171 -0.782585 0.00340655
172 -0.779777 0.00411624
173 -0.777649 0.00414613
174 -0.774952 0.00397721
175 -0.776291 0.00345075
176 -0.779086 0.00273838
177 -0.77796 0.00329897
178 -0.779619 0.00363502
179 -0.780672 0.00362298
180 -0.78332 0.00232601
181 -0.780041 0.00210053
182 -0.780163 0.00250496
183 -0.778901 0.00313153
184 -0.777571 0.00371274
185 -0.776428 0.00308724
186 -0.777175 0.00327316
187 -0.774433 0.00355278
188 -0.773163 0.00373614
189 -0.77615 0.00367909
190 -0.77672 0.00252735
191 -0.777912 0.0029423
192 -0.774123 0.00425074
193 -0.776545 0.00405588
194 -0.774141 0.00350193
195 -0.774614 0.00274708
196 -0.776269 0.00353972
197 -0.779999 0.00303545
198 -0.779584 0.00332778
199 -0.777475 0.00331578
200 -0.775373 0.00347522
201 -0.776336 0.00330535
202 -0.773984 0.00276489
203 -0.775078 0.00350077
204 -0.777893 0.00268213
205 -0.777812 0.00337512
206 -0.778854 0.00397361
207 -0.782667 0.00387597
208 -0.785603 0.00403375
209 -0.784897 0.00421236
210 -0.783277 0.00405479
211 -0.782504 0.00280604
212 -0.781022 0.00333221
213 -0.779223 0.00373753
214 -0.779316 0.00338086
215 -0.776953 0.00385048
216 -0.778974 0.00403133
217 -0.779153 0.00278308
218 -0.78249 0.00239469
219 -0.780586 0.00303696
220 -0.781139 0.00378201
221 -0.782924 0.00294911
222 -0.784453 0.00305185
223 -0.780945 0.00395252
224 -0.777992 0.00301261
225 -0.77555 0.00245745
226 -0.772683 0.00262061
227 -0.776608 0.00266242
228 -0.779533 0.00309732
229 -0.780171 0.00321031
230 -0.783572 0.00458162
231 -0.787753 0.00416063
232 -0.786904 0.0037962
233 -0.785815 0.0035634
234 -0.788454 0.0036045
235 -0.78753 0.00356691
236 -0.784622 0.00402342
237 -0.782888 0.00403273
238 -0.781284 0.00369711
239 -0.78127 0.00363796
240 -0.782517 0.00262195
241 -0.784527 0.00270497
242 -0.784956 0.00237003
243 -0.785745 0.002805
244 -0.7831 0.00239911
245 -0.78039 0.00310656
246 -0.779383 0.00305086
247 -0.78444 0.00362906
248 -0.783668 0.00381163
249 -0.785089 0.00392678
250 -0.783555 0.00400297
251 -0.781185 0.00336138
252 -0.78166 0.00386425
253 -0.781306 0.00274355
254 -0.785257 0.00278623
255 -0.783455 0.00272212
256 -0.784969 0.00235185
257 -0.78779 0.0030872
258 -0.789113 0.0026932
259 -0.785778 0.00315785
260 -0.786146 0.0037968
261 -0.789226 0.00324077
262 -0.791309 0.00266088
263 -0.791231 0.00342488
264 -0.789043 0.00361438
265 -0.791391 0.0038384
266 -0.792816 0.00314789
267 -0.792936 0.00326214
268 -0.794268 0.00349828
269 -0.790547 0.00243629
270 -0.788623 0.00270115
271 -0.787728 0.00347943
272 -0.785845 0.00355677
273 -0.779602 0.00391408
274 -0.780948 0.00397016
275 -0.780349 0.00370833
276 -0.783077 0.00342617
277 -0.784476 0.00324266
278 -0.784881 0.00360522
279 -0.78733 0.00335807
280 -0.783447 0.00325087
281 -0.78603 0.00274732
282 -0.790328 0.0029622
283 -0.787738 0.00282116
284 -0.786066 0.00244571
285 -0.78459 0.00261675
286 -0.78597 0.00300523
287 -0.780166 0.003138
288 -0.776748 0.00421147
289 -0.769051 0.0035514
290 -0.75883 0.00348948
291 -0.751343 0.00518165
292 -0.738628 0.00538285
293 -0.727157 0.00592496
294 -0.706472 0.00516659
295 -0.67504 0.0056672
296 -0.639736 0.00668256
297 -0.597929 0.00727819
298 -0.54195 0.00786945
299 -0.455944 0.00748423
