                        1                  -966978                  -966978                        0
                        2                  -568548                  -767763                   140866
                        3                  -589138                  -708221                   105748
                        4                  -580355                  -676255                  84004.1
                        5                  -577558                  -656515                  69483.7
                        1                   494353                   494353                        0
                        2                   655628                   574990                  57019.5
                        3                   566833                   572271                  38077.8
                        4                   754287                   617775                  48667.5
                        5                   607005                   615621                  38981.6
                        1                   602786                   602786                        0
                        2                   602260                   602523                  186.067
                        3                   379275                   528107                  60760.6
                        4                   455496                   509954                  48205.9
                        5                   529567                   513877                    38724
                        1                   590608                   590608                        0
                        2                   458201                   524404                    46813
                        3                   662481                   570430                  48848.9
                        4                   550977                   565567                    36878
                        5                   705624                   593578                  38705.3
                        6                   552225                   586686                  32862.3
                        7                   609690                   589972                  28331.6
                        8                   568206                   587251                  24920.4
                        9                   539478                   581943                  22709.8
                       10                   564596                   580209                  20504.9
                       11                   557490                   578143                  18744.6
                       12                   601816                   580116                    17286
                       13                   527359                   576058                  16425.8
                       14                   542157                   573636                    15430
                       15                   498302                   568614                  15196.7
                       16                   497559                   564173                  14881.7
                       17                   516071                   561344                  14272.7
                       18                   592987                   563102                  13587.6
                       19                   653649                   567867                  13682.7
                       20                   667524                   572850                  13876.3
