                        1             -9.50083e-21             -9.50083e-21                        0
                        2             -9.24596e-21             -9.37339e-21              9.01084e-23
                        3             -9.24316e-21             -9.32998e-21              6.97491e-23
                        4             -9.24676e-21             -9.30918e-21              5.53278e-23
                        5             -9.24268e-21             -9.29588e-21              4.58331e-23
                        1             -8.33741e-21             -8.33741e-21                        0
                        2             -8.15585e-21             -8.24663e-21              6.41915e-23
                        3             -8.20754e-21              -8.2336e-21              4.40968e-23
                        4             -8.03543e-21             -8.18406e-21              5.41719e-23
                        5             -8.22114e-21             -8.19148e-21              4.38423e-23
                        1             -8.24504e-21             -8.24504e-21                        0
                        2             -8.21673e-21             -8.23089e-21              1.00066e-23
                        3             -8.40974e-21              -8.2905e-21              4.91321e-23
                        4             -8.38414e-21             -8.31391e-21              4.20572e-23
                        5             -8.34159e-21             -8.31945e-21              3.40081e-23
                        1             -8.24078e-21             -8.24078e-21                        0
                        2             -8.31231e-21             -8.27655e-21              2.52925e-23
                        3              -8.1662e-21             -8.23976e-21              3.44428e-23
                        4             -8.28049e-21             -8.24994e-21              2.72954e-23
                        5             -8.18183e-21             -8.23632e-21              2.50059e-23
                        6             -8.26355e-21             -8.24086e-21              2.12461e-23
                        7             -8.21251e-21             -8.23681e-21              1.85928e-23
                        8             -8.24466e-21             -8.23779e-21              1.62946e-23
                        9             -8.27408e-21             -8.24182e-21              1.49747e-23
                       10             -8.25555e-21              -8.2432e-21                1.354e-23
                       11             -8.26145e-21             -8.24485e-21              1.24103e-23
                       12             -8.17389e-21             -8.23894e-21              1.27071e-23
                       13             -8.25905e-21             -8.24049e-21              1.18234e-23
                       14             -8.28642e-21             -8.24377e-21              1.14251e-23
                       15             -8.29182e-21             -8.24697e-21              1.11035e-23
                       16             -8.28083e-21             -8.24909e-21              1.06093e-23
                       17             -8.28186e-21             -8.25102e-21              1.01588e-23
                       18             -8.22007e-21              -8.2493e-21              9.73882e-24
                       19              -8.1824e-21             -8.24578e-21              9.84216e-24
                       20             -8.19306e-21             -8.24314e-21              9.69654e-24
