0    2.72445e+07              0
1    2.08935e+07    6.35105e+06
2    2.03927e+07    3.70082e+06
3    2.08535e+07    2.65712e+06
4    2.13826e+07    2.12513e+06
5    4.70896e+07              0
6    4.34661e+07    3.62353e+06
7    4.28923e+07     2.1693e+06
8     4.3907e+07    1.83918e+06
9    4.40112e+07    1.42843e+06
10    3.76779e+07              0
11    4.10653e+07    3.38743e+06
12    4.14166e+07    1.98705e+06
13    4.12545e+07    1.41438e+06
14     4.0849e+07    1.16821e+06
15    3.80879e+07              0
16    4.03246e+07    2.23675e+06
17    4.16062e+07    1.81941e+06
18    4.09984e+07    1.42286e+06
19    4.07988e+07    1.12008e+06
20     4.1284e+07              0
21    4.14236e+07         139573
22    4.08372e+07         591831
23    4.08913e+07         421964
24    4.03438e+07         637609
25    4.06663e+07         612409
26    4.03485e+07         607376
27    4.05558e+07         565370
28     4.0525e+07         499562
29    4.07299e+07         491581
30    4.07969e+07         449668
31    4.05759e+07         466194
32    4.05499e+07         429622
33    4.05914e+07         399908
34    4.06936e+07         386054
35    4.06302e+07         366634
36    4.05152e+07         363084
37    4.05659e+07         346056
38    4.05781e+07         327562
39    4.05322e+07         314126
40    4.05447e+07         299055
41    4.06482e+07         303332
42    4.05826e+07         297169
43    4.05204e+07         291231
44    4.05264e+07         279403
45    4.05794e+07         273618
46     4.0644e+07         271107
47    4.06284e+07         261711
48     4.0599e+07         254227
49    4.06178e+07         246321
50    4.06194e+07         238248
51     4.0608e+07         230964
52     4.0617e+07         224036
53    4.06605e+07         221660
54    4.07042e+07         219634
55    4.06369e+07         223805
56    4.05769e+07         225802
57    4.06018e+07         221187
58    4.06291e+07         217160
59    4.06203e+07         211841
60    4.06068e+07         207052
61    4.06404e+07         204835
62    4.05874e+07         206911
63    4.05612e+07         203850
64     4.0545e+07         199921
65    4.06054e+07         204624
66    4.06649e+07         208886
67    4.06236e+07         208616
68    4.05541e+07         215813
69    4.05423e+07         211784
