125   -1.42138e-20              0
126   -1.35432e-20    6.70597e-22
127   -1.31902e-20    5.23948e-22
128   -1.30781e-20    3.87086e-22
129   -1.29845e-20    3.14111e-22
130    -1.2305e-20              0
131   -1.19911e-20    3.13873e-22
132   -1.18334e-20     2.4022e-22
133   -1.17137e-20    2.07777e-22
134   -1.16486e-20    1.73604e-22
135   -1.13585e-20              0
136   -1.14359e-20    7.73302e-23
137   -1.14906e-20     7.0632e-23
138   -1.15108e-20    5.38749e-23
139   -1.15046e-20    4.21859e-23
140   -1.16921e-20              0
141   -1.15539e-20    1.38225e-22
142   -1.14081e-20    1.66185e-22
143   -1.13765e-20    1.21693e-22
144   -1.13703e-20    9.44681e-23
145   -1.14363e-20              0
146   -1.13769e-20    5.93642e-23
147   -1.12893e-20    9.40285e-23
148   -1.12924e-20    6.65568e-23
149   -1.13327e-20    6.54786e-23
150   -1.10595e-20              0
151   -1.11788e-20    1.19327e-22
152   -1.12903e-20    1.31041e-22
153   -1.13066e-20    9.40902e-23
154   -1.13007e-20    7.31228e-23
155   -1.13013e-20    5.97079e-23
156   -1.13032e-20    5.04972e-23
157   -1.13105e-20    4.43371e-23
158   -1.13224e-20    4.08716e-23
159   -1.13184e-20    3.67778e-23
160    -1.1324e-20    3.37476e-23
161   -1.13247e-20    3.08137e-23
162   -1.13157e-20    2.97156e-23
163   -1.13105e-20    2.80093e-23
164   -1.13294e-20    3.22044e-23
165   -1.13352e-20    3.06809e-23
166   -1.13354e-20    2.88202e-23
167   -1.13312e-20    2.74946e-23
168    -1.1329e-20    2.61019e-23
169   -1.13443e-20    2.91095e-23
170   -1.13541e-20    2.93663e-23
171   -1.13518e-20    2.80874e-23
172    -1.1357e-20    2.73392e-23
173   -1.13664e-20    2.77835e-23
174   -1.13718e-20    2.71975e-23
175   -1.13601e-20    2.86385e-23
176   -1.13552e-20    2.79799e-23
177   -1.13536e-20    2.70139e-23
178   -1.13443e-20    2.76586e-23
179   -1.13409e-20    2.69434e-23
180   -1.13424e-20    2.61058e-23
181    -1.1344e-20    2.53252e-23
182   -1.13438e-20    2.45461e-23
183   -1.13419e-20    2.38891e-23
184   -1.13388e-20    2.34125e-23
185   -1.13377e-20    2.27793e-23
186   -1.13341e-20    2.24358e-23
187   -1.13365e-20    2.19704e-23
188   -1.13383e-20    2.14709e-23
189   -1.13437e-20     2.1605e-23
190   -1.13485e-20    2.16216e-23
191   -1.13508e-20    2.12263e-23
192   -1.13566e-20    2.15152e-23
193   -1.13601e-20    2.13189e-23
194    -1.1358e-20    2.09534e-23
195   -1.13575e-20    2.04982e-23
196   -1.13609e-20    2.03378e-23
197   -1.13618e-20    1.99333e-23
198   -1.13564e-20    2.02624e-23
199   -1.13583e-20    1.99424e-23
200   -1.13637e-20    2.02865e-23
201   -1.13651e-20    1.99383e-23
202   -1.13633e-20    1.96341e-23
203   -1.13654e-20    1.93792e-23
204   -1.13685e-20    1.92726e-23
205   -1.13663e-20    1.90505e-23
206   -1.13675e-20    1.87483e-23
207   -1.13694e-20    1.85232e-23
208   -1.13746e-20    1.89234e-23
209   -1.13787e-20    1.90553e-23
210   -1.13732e-20    1.95158e-23
211   -1.13705e-20    1.93929e-23
212   -1.13696e-20    1.91041e-23
213   -1.13705e-20    1.88269e-23
214   -1.13652e-20    1.92754e-23
215   -1.13631e-20    1.91042e-23
216   -1.13616e-20    1.88709e-23
217   -1.13608e-20    1.86088e-23
218   -1.13632e-20    1.84931e-23
219   -1.13609e-20    1.83743e-23
220   -1.13598e-20    1.81484e-23
221   -1.13634e-20    1.82634e-23
222   -1.13641e-20    1.80229e-23
223   -1.13678e-20    1.81522e-23
224   -1.13655e-20    1.80512e-23
225   -1.13625e-20    1.80619e-23
226   -1.13611e-20    1.78842e-23
227   -1.13569e-20    1.81402e-23
228   -1.13518e-20    1.86146e-23
229   -1.13508e-20    1.84054e-23
230   -1.13472e-20    1.85342e-23
231    -1.1347e-20    1.83084e-23
232   -1.13466e-20      1.809e-23
233   -1.13459e-20    1.78882e-23
234   -1.13463e-20    1.76803e-23
235   -1.13473e-20    1.75029e-23
236   -1.13489e-20    1.73808e-23
237   -1.13483e-20    1.71949e-23
238   -1.13481e-20    1.70014e-23
239   -1.13485e-20     1.6815e-23
240   -1.13486e-20    1.66296e-23
241   -1.13504e-20    1.65517e-23
242   -1.13534e-20     1.6645e-23
243   -1.13546e-20    1.65108e-23
244   -1.13521e-20    1.65261e-23
245   -1.13529e-20     1.6369e-23
246    -1.1356e-20    1.64933e-23
247   -1.13603e-20    1.68867e-23
248   -1.13596e-20    1.67294e-23
249   -1.13607e-20    1.66005e-23
