                        1              5.79185e+07              5.79185e+07                        0
                        2              6.12545e+07              5.95865e+07              1.17948e+06
                        3              6.04222e+07              5.98651e+07                   818558
                        4               5.6642e+07              5.90593e+07                   929435
                        5              5.88026e+07               5.9008e+07                   744965
                        6              5.52941e+07               5.8389e+07                   839446
                        7              6.40264e+07              5.91943e+07              1.03616e+06
                        8              6.17942e+07              5.95193e+07                   956248
                        9              5.60274e+07              5.91313e+07                   925369
                       10              5.74472e+07              5.89629e+07                   848019
                       11               5.1189e+07              5.82562e+07               1.0239e+06
                       12               5.8858e+07              5.83064e+07                   939802
                       13              6.19127e+07              5.85838e+07                   907531
                       14              5.54993e+07              5.83634e+07                   869039
                       15              5.69991e+07              5.82725e+07                   815850
                       16              5.34142e+07              5.79688e+07                   819419
                       17              5.62221e+07              5.78661e+07                   777633
                       18              5.68594e+07              5.78102e+07                   736440
                       19              5.80954e+07              5.78252e+07                   697833
                       20              5.81725e+07              5.78425e+07                   663157
