                        1             -1.23807e-20             -1.23807e-20                        0
                        2             -1.23356e-20             -1.23581e-20              1.59556e-23
                        3              -1.2372e-20             -1.23627e-20              1.12863e-23
                        4             -1.24038e-20              -1.2373e-20              1.22722e-23
                        5             -1.23757e-20             -1.23735e-20              9.82984e-24
                        6             -1.23907e-20             -1.23764e-20              8.59909e-24
                        7             -1.23097e-20             -1.23669e-20              1.14945e-23
                        8             -1.23483e-20             -1.23646e-20              1.02908e-23
                        9             -1.23851e-20             -1.23668e-20               9.3982e-24
                       10                -1.24e-20             -1.23702e-20              9.02501e-24
                       11             -1.24424e-20             -1.23767e-20              1.03221e-23
                       12             -1.23652e-20             -1.23758e-20              9.50654e-24
                       13             -1.23252e-20             -1.23719e-20              9.53782e-24
                       14             -1.24057e-20             -1.23743e-20              9.15788e-24
                       15             -1.23791e-20             -1.23746e-20              8.55305e-24
                       16             -1.24502e-20             -1.23793e-20              9.23062e-24
                       17             -1.23884e-20             -1.23799e-20              8.70314e-24
                       18             -1.23994e-20              -1.2381e-20              8.28667e-24
                       19             -1.23635e-20               -1.238e-20              7.90139e-24
                       20             -1.24136e-20             -1.23817e-20              7.68232e-24
